Ƶ,Դ,ʱ,,Ƶ,自有源,100.0
新疆卫视,网络源,,https://stream1.freetv.fun/xin-jiang-wei-shi-15.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/4d7c20e4deec80ce514ff2dfd7931296def68be04a9cd383650a1ee17d54d821.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/4eb5cb457819f8078aed2f15afa03cd11f7d5ba1424fa6b9d4e1e5cc65a36351.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/a4ef36119e5da70e49e703d85d34434acb135628c9289b91dfffa6ab46bf0523.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/fde702f8f3933462e049918018806fc7f05cfaaba3a34171795ef12a20a3dba0.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/b018a738e4f4c556296cf873999c9652fa3a0afb20a39907e6653036e2cb0c15.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/400f1b0d17f68b9f1607d15db49de2340cd45b4df2c06234bb1956dde4500de1.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/77b68345fd847400566765bdaa5da6c6f4ca9cd3d969783cc1145a91afae9fa0.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/c07714b7f1004e17604d86e387852ba566545ab574aa511151b4c535c279e69b.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/6ea4445c3521d696ed43bfab2cfe456dbb13de421d02f6ea1fedda765886a134.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/76f778346d34fe24d36da8d8a180dc4610a107d5344084dce026498faabd0220.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/ff50600dd45b1b1656f2f7535c04f361a6e8c33606e19dbc9b0316bd173f9408.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/da52b6cfd3a71c8ecd1c54fbc2e4b214f7a67159546214a08663ae1a88330361.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/4fccc3c26f64a8f91296ec98f84f9a3458fc66db8facda67ece2f9edfb644dd0.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/48f0fe9878fac4bf851d6482bb230ece3a6f32e0e719a883055dd6b3864da1ce.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://epg.pw/stream/ff50600dd45b1b1656f2f7535c04f361a6e8c33606e19dbc9b0316bd173f9408.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/788702ed504aeda3322f8db5973d9fc056ede56e02560b365a5cc69efc07874a.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/5a6dc6a812056559a084d96d9b6b77fb35cd4536d28b2b78418bb86bdfb2283c.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/38a7b62f90c723e1fc8be87904f40eceeaa656f1a58bcb0ad2f6301bda5452dc.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/2a6fa8f79e18cfe500b59da64583fdc346bbcfd668500473c222950c7a24ce87.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/108ed1b5db68ef5fb48a15383b7ccc7d04af206a9b9611bd1fdb48f2f37b50c4.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/5027603861b7d683b3efa4458d7b350b4496e3f0fa64e93b2621fd54e360a1de.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://111.43.126.240:9003/hls/64/index.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/9dffc41fcd6f3e486cc58b19310a8ce4e34a3e72fec6def4663853397c68b10c.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/363c0657149101e76a4b7f45275584ee460444b7772a92df1c69cbecec1c698c.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/166747c780622a29be370f49caba5447e91b220afe1897d9cbad2386b4b91aaa.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://120.76.248.139/live/bfgd/4200000150.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/20f40a367147b3bddbe28b9ed01aee9f9490aad1dc12b5cdd17cbf233dadbe17.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/9984b91d551344bdfd104ed83945412e4b224dfc9eea616a99822f8241b8d47e.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://183.11.239.36:808/hls/65/index.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/ba74609f5ff97c464ff3140e1e89d4a2696465ab07503a47a8f5dc1607fba7d6.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://116.235.57.41:4022/rtp/239.45.1.116:5140,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://218.17.33.178:53290/tsfile/live/0110_1.m3u8?key=txiptv,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://183.162.105.167:8888/rtp/238.1.78.110:6752,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://115.58.216.210:4000/rtp/225.1.4.47:1076,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/15fb5462d06ca316ffe3175b1e210010fce93382769dc69a2102532fbe8c3e8b.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://112.66.94.89:8188/rtp/239.253.64.146:5140,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://61.159.135.223:18000/rtp/238.255.2.163:5999,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://223.198.241.248:4000/rtp/239.253.64.146:5140,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://61.159.135.223:18000/rtp/238.255.2.66:5999,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://58.57.40.22:9901/tsfile/live/1055_1.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://219.146.95.58:59902/tsfile/live/0110_1.m3u8?txiptv,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://171.104.106.97:50112/udp/239.81.0.46:4056,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/f54baeec1aef69aba7e263b1c5082b778f1cf19475559c2117ed9ab9fe317249.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/674920ceab1d54e60eb79d53a3e465c5cf568f68dc82977a6ef79362cec859ca.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/cae971892ef630227c1dfb4d1d6c1c8e12cc2fbb74359c37884a31f76e7c8751.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://27.184.65.71:58888/rtp/239.254.200.89:8160,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/04f0088c1cdfec6ca713ee7e17ff1f99c8b8c5f0778cc1faa3068091afa6e012.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://219.146.95.58:59902/tsfile/live/0110_1.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/cb58b0a62804daac145240a026b9deb894df2b4eeafad095125dd7f942bfe568.ctv,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://123.130.84.106:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://223.167.230.34:4022/rtp/239.45.1.116:5140,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/345c53fbea8456cd1cc4c91283ea05745ba501069d006845745d9bf453f1ab53.ctv,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/100024dc507775c906957dfd7f48fd8efcde787ba9e6c2ec20dba19632fa9ef9.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/b79a4261d16deee4cc3aa4c5ecdbfe037bda1c7b674a9a2fd20ea2dd34d0ea1f.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/db4b29ef198855d9b99d536b088e761d0a593387d97b7b71933f2fa8a2723797.ctv,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/1abe256db4cb4fdd810aefb4335f73f52f11ce89eb0111941981d27a0f9c2aab.ctv,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://ygbh.site/php/bfgd.php?id=150,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/b2c1c7dd1a4cedd28db41c23d567a94e7c8c52106562e857391dcee65b4f15f9.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://sh.lnott.top:880/dx55.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://106.116.242.116:9999/rtp/239.254.200.89:8160,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://live.wjyanghu.com/live/CH1.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://139.129.231.228:50060/rtp/239.21.1.45:5002,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://139.196.151.191:2051/rtp/239.45.1.116:5140,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/e7a053abe997b38ab5da298dbe0ab1b78baee99b05594e77c3f2375af55027c8.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://stream1.freetv.fun/708b18d42d1ca63e7f143d0f5b2a22383f9bcd408efba40a7638e1f7c2176e0b.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://jzb.wwkejishe.top/?id=623,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://joyznm.i234.me:20000/udp/239.3.1.48:8160,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://1.58.246.172:4001/rtp/229.58.190.179:5000,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://202.107.163.105:5555/udp/238.125.3.174:5140,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://223.167.245.20:8001/rtp/239.45.1.116:5140,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://1.58.246.172:4000/rtp/229.58.190.179:5000,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://1.58.246.183:4000/rtp/229.58.190.179:5000,新疆卫视,未匹配,0.0
新疆卫视,网络源,,https://epg.pw/stream/369d82e2913254f5a712ca6bcb0931176462d5a46be06f9771cdcf93f7f35cdb.m3u8,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=S236Mm&tk=FgM0vQMejxvG,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=8C4nAz&tk=FgM0vQMejxvG,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=QlWQts&tk=FgM0vQMejxvG,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=zw1NpD&tk=FgM0vQMejxvG,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=XVshwr&tk=FgM0vQMejxvG,新疆卫视,未匹配,0.0
新疆卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=y7PY5s&tk=FgM0vQMejxvG,新疆卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/51c27038e64ef03476e69bceec9370d3b9eab7f16b83f3805c1f0876143197e8.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/b96e4a8a7a3a71f0523b3bb87578ff74d44f419d45ba18409b3f3fb5b3844b52.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/5c1b012bdfc193530a45e7be5aa5f0076412082c35610cc3466727b7512b9353.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/9d270f0d8b11bd0a9c8a283760f72046181420a6053afff2c652e824f030896b.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/a97b2875ebcaa352e255a790a19b02e0e4faf9e08bcf6ec829b23ef034193331.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/78d5fdfe5a6a02f95ba9abe9781d88980afafde30f29a80c5ce264ca7c1fe245.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/cb688c19071a370c4331aaff5272692ed50a3ab41c6f41854587e1a219a5f779.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/9e6b41e02955474787ca4067351aee590117d001c66f67e91ae48966cb034bb9.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/c641c668703bdb2c9d80a75dcbf17474cf8b1203c8002158fb036111cc5ea8e2.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/8104a5c152a868defd1a5d14db7deb3203e05fbdd375c5de7e68240bf606f8ea.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/e25d0a6da5b4ebba804a0e085531db9ac3d061c227a444b068b0227c0c4d9b10.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/a04a45e12d2c082211a9ea543178283a7273f149409adcaa4aff250153742883.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/5bbba5834b315d5fec76e36bcd530eca118d6b43f41e5be0a5ac9da26541fad7.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/b9151e5251d5a3417d7af76a66bd3a6da5cf19f1c7008604fb1228b48249a975.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/c0407d14e70f9c1bdefe20bce70e50163a638aab3cfc26c2f10d4057d5a41314.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/chcying-mi-dian-ying-14.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/06afd1dc3dbd4e026594ee45c2f245b90205d035d4986d0a78ce04f7eed020c2.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/6dfe6accf61ac1181362acf0b7bd9bf39a440a54ea83763f0a078f76a9a71ba7.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://112.27.235.94:8000/hls/40/index.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://39.164.180.36:19901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/8e81cbb76e0813b2f30803f97843771f0217d28d4ca11246db8f85a068cf637a.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/35d4f7b2dc651bb0b45648cd74578bfc26c8e2909965cbd48fecf7bb44325fdc.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/79761b22134498d5af661983f1ce5c452c871720d482d3c5ad853a5478b99dc7.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://111.43.126.240:9003/hls/60/index.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://115.58.216.210:4000/rtp/225.1.4.152:1307,云南卫视,未匹配,0.0
云南卫视,网络源,,http://112.66.94.89:8188/rtp/239.253.64.147:5140,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/8516ee373bc6e9f2805a68338e64e4df5737bb2c4be5f7dafba1c4a8c6d5af7c.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://61.159.135.223:18000/rtp/238.255.2.63:5999,云南卫视,未匹配,0.0
云南卫视,网络源,,http://223.198.241.248:4000/rtp/239.253.64.147:5140,云南卫视,未匹配,0.0
云南卫视,网络源,,http://116.235.57.41:4022/rtp/239.45.0.4:5140,云南卫视,未匹配,0.0
云南卫视,网络源,,http://58.57.40.22:9901/tsfile/live/1047_1.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/441c9d2ce4f00c976a2afa62b6288f78ce84723035b6179c226fb419e55056f4.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/44791e60a00a1d5f4377263bbc81e2b4c50cd356967a9cdb8ce05fb6db43d1ea.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://183.162.105.167:8888/rtp/238.1.78.89:6584,云南卫视,未匹配,0.0
云南卫视,网络源,,http://113.15.109.216:59901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0,云南卫视,未匹配,0.0
云南卫视,网络源,,http://171.104.106.97:50112/udp/239.81.0.45:4056,云南卫视,未匹配,0.0
云南卫视,网络源,,http://1.24.190.98:10080/hls/92/index.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://39.164.160.249:9901/tsfile/live/0119_1.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://epg.pw/stream/b0c9d738954f837090f9545d6ff5942a58cd00c65770ba2c94ad2db8597d9da9.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://27.184.65.71:58888/rtp/239.254.200.68:8108,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/f40235a5ade931c60cc82abe8d013628e1977f5cea353d83586f27b4026d32b4.ctv,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/ec6460f3951bfbaef38cc68bfe9248e1a90afea1f9ff73dfcc3b93812a11b519.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://106.116.242.116:9999/rtp/239.254.200.68:8108,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/229c331da37b660938944ae9eff0a9085aa9ccadb84d698851bcc8a5faf6f50f.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/db3a0a73c90fdc8f86e527b0c2ff10fffe1813c3ad779aeac33e8df0a8bd575a.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://222.169.85.8:9901/tsfile/live/0119_1.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://123.130.84.106:8154/tsfile/live/0119_1.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://222.169.85.8:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0,云南卫视,未匹配,0.0
云南卫视,网络源,,http://60.174.40.117:85/tsfile/live/0119_1.m3u8?key=txiptv,云南卫视,未匹配,0.0
云南卫视,网络源,,http://111.61.236.247:9081/hls/32/index.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://123.130.84.106:8154/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0,云南卫视,未匹配,0.0
云南卫视,网络源,,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8?key=txiptv&playlive=1&authid=0,云南卫视,未匹配,0.0
云南卫视,网络源,,http://223.167.230.34:4022/rtp/239.45.0.4:5140,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/5003afc49a44aee65f13f74898ede1f5dc05a13b144dbf3f14737382f0b15ea5.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/30833828943dd863ae674e21ce2b071f6b9cea50e07fbcfe5c2a0ce16fa20dd2.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://www.cdnstv.com:6398/hls/1138/index.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://120.238.94.10:9901/tsfile/live/1069_1.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://ygbh.site/php/bfgd.php?id=482,云南卫视,未匹配,0.0
云南卫视,网络源,,http://ygbh.site/php/bfgd.php?id=115,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/eff62f09bb1873ea9ee8027c3a613f56387807ae7e011c46d8ff2e43bd11ff7f.ctv,云南卫视,未匹配,0.0
云南卫视,网络源,,http://sh.lnott.top:880/dx49.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/80324c775b13adbad0757fcd5377e6a54ec9fce61d27cc0cba6c30ed22049c9f.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://cssbyd.imwork.net:8082/hls/36/index.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/e3125675165c3fbfa7a8c89bf5215b32a0f83d21f21f32ccd6e87dc8ae4faffb.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://183.11.239.36:808/hls/52/index.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://111.221.137.155:44330/tsfile/live/0116_1.m3u8?key=txiptv,云南卫视,未匹配,0.0
云南卫视,网络源,,http://183.131.246.250:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0,云南卫视,未匹配,0.0
云南卫视,网络源,,http://120.76.248.139/live/bfgd/4200000482.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv,云南卫视,未匹配,0.0
云南卫视,网络源,,https://stream1.freetv.fun/368e59cc43274d4c5380dfd940d1f40ee03a4b9cb5b1648b01c42b47f2516d8b.m3u8,云南卫视,未匹配,0.0
云南卫视,网络源,,http://joyznm.i234.me:20000/udp/239.3.1.26:8108,云南卫视,未匹配,0.0
云南卫视,网络源,,http://1.58.246.172:4001/rtp/229.58.190.176:5000,云南卫视,未匹配,0.0
云南卫视,网络源,,http://202.107.163.105:5555/udp/238.125.5.32:5140,云南卫视,未匹配,0.0
云南卫视,网络源,,http://223.167.245.20:8001/rtp/239.45.0.4:5140,云南卫视,未匹配,0.0
云南卫视,网络源,,http://1.58.246.172:4000/rtp/229.58.190.176:5000,云南卫视,未匹配,0.0
云南卫视,网络源,,http://183.236.43.98:4013/udp/239.253.43.37:5146,云南卫视,未匹配,0.0
云南卫视,网络源,,http://1.58.246.183:4000/rtp/229.58.190.176:5000,云南卫视,未匹配,0.0
云南卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=7xV1dH&tk=FgM0vQMejxvG,云南卫视,未匹配,0.0
云南卫视,网络源,,http://kkk.888.3116598.xyz/api.php?n=tttt&id=g6VVUA&tk=FgM0vQMejxvG,云南卫视,未匹配,0.0
江西卫视,网络源,,https://migu.188766.xyz/?migutoken=18f3d32f5680f48aec70b8dd7da993ec&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/c5b111188406543af7e57b190d868e9e911cae646dee6d37d2af0075aeccd66d.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/24184689ddf6b7f046d252d597760a2599270d68f85800d28f942d81f6945943.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/2df8b395a33033ef4dbd79007e2ec8dabbdc64e75e0e2c8bd46c49eec115d891.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/dc9d28cc43040277c9ab2a890ab8b91b88386c3ac1340be857cd31735548e025.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/28ac3700cc6eb8df530c0e75b436f8b3027b11708df4b05381b7279ea282028a.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/2ed85dd9aeacf49efc6c00644457e810fb8fa62de4b164739e262d96dc5aa519.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/09759f413f6f4e15691846b0f9312dd85a7f829fb606af09a91035e1679a0e8e.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/80bca95b03df18436dd135e8407012a9564496bd5c807844f6d9f5826bd3d57a.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/89466e8806ac91fe9e047d3482b2e4a8b424dccceea5cfe01aa6bca0c7177502.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/884205e754d467296fc5ead33fdf28f9b21d713b0c44c162f291fcc2df83ac2a.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/febb2a64cc534882472d10a492fdfb288f577809566473c7b147755f959f63ea.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/03e92c342eaf1f24d2cea4109b50f4a7835263aab2f5ca2fb5d9ed4b96652b5b.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://345iptv.com/?act=play&token=0c0d01206a1e56df9cf9c7aa60d56e44&tid=ws&id=13&p=0###WEB\\n,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/5e3471067963ac3b1418ddf89fb2af1398cb3d62cb9e632133454e4a51925328.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/24e42d02d75be84af73aac0b4616ee974f8327b811e3a0a4b45a1bb5629f2cd7.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/b99cfef14e64a12c8ff2231565ad2189ac9d218dd8082417314419c630f6e238.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/dc1588c05fae45e0e60cf2dccd2870db218b8dc9203e57c8c6c8c1ffc3325960.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://112.27.235.94:8000/hls/44/index.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://39.164.180.36:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0,江西卫视,未匹配,0.0
江西卫视,网络源,,https://stream1.freetv.fun/3268c9bdf17d530b54c0e4a59bc66561a4fffec970ca13cb6c0f49156947c63e.m3u8,江西卫视,未匹配,0.0
江西卫视,网络源,,http://111.43.126.240:9003/hls/49/index.m3u8,江西卫视,未匹配,0.0
